epsilon,sample_index,delta_change_deg,J_change,unphysical
0.01,98,-0.013765396246597561,-2.6642755320459288e-05,True
0.01,99,-0.004148104697478061,-2.033356212275024e-05,True
0.01,100,-0.008920820029445053,1.3744992663107525e-06,True
0.01,101,-0.0016353672402580344,1.554213402860799e-05,True
0.01,102,-0.020268155835463375,-1.2596983269445167e-05,True
0.01,103,-0.01385057472997886,-2.755913471647574e-05,True
0.01,104,0.0008931510613976457,7.737444985278508e-06,True
0.01,105,-0.0048723893423563425,7.36354229014316e-06,True
0.01,106,0.010054191709478744,3.2768009155328265e-05,True
0.01,107,-0.021529350528751934,-3.1969720496495546e-05,True
0.01,108,-0.0037067685200327105,2.0526339107977687e-06,True
0.01,109,0.007759398433492493,-1.2289301399169908e-05,True
0.01,110,0.030982723642114962,2.4016165866631162e-05,True
0.01,111,-0.0035580606441065754,1.1450826026389305e-05,True
0.01,112,-0.001252294462609882,-6.963230735929082e-06,True
0.01,113,0.009606436842425126,-2.8951817777877684e-05,True
0.01,114,0.013077744065952857,3.398382554272231e-05,True
0.01,115,0.003415023147759655,2.0463636762536874e-05,True
0.01,116,-0.011848574913678078,-1.2632820073694984e-05,True
0.01,117,-0.030987365932354294,-8.077867188149845e-06,True
0.01,118,0.024617021356384328,4.1293033155963624e-05,True
0.01,119,-0.007559832821790735,3.3050455518403993e-06,True
0.01,120,-0.013996557134710486,-7.180108473205105e-06,True
0.01,121,-0.009013588147709584,-1.9330098135206253e-05,True
0.01,122,0.006579202975380838,2.309032039683051e-05,True
0.01,123,-0.017236480266781484,-1.0684442640823688e-05,True
0.01,124,-0.019855100276007676,-3.1387790068983235e-05,True
0.01,125,-0.010778526288707013,-2.5485139064187687e-05,True
0.01,126,0.012184963736739718,-1.4175222656058473e-05,True
0.01,127,-0.006974935708711882,-4.136275795049542e-05,True
0.01,128,0.01082015873944897,-6.4272494769025e-06,True
0.01,129,-0.011057138566254565,-1.9445954281275407e-05,True
0.01,130,0.011149634407921383,1.0754630867366999e-05,True
0.01,131,0.034415163290223205,3.045113160590751e-05,True
0.01,132,0.0010751680107858874,-4.0716988832789625e-06,True
0.01,133,0.001792075594639897,-1.4048316097567404e-07,True
0.01,134,-0.001817016280849515,6.189294936479947e-06,True
0.01,135,-0.010431078494331558,-1.000613420887482e-05,True
0.01,136,0.002657832093394319,2.094132358662279e-05,True
0.01,137,-0.03937445048252286,-7.686116364799198e-05,True
0.01,138,-0.00903146863070603,2.14446550865742e-05,True
0.01,139,0.00497328517450768,3.2125612742026424e-05,True
0.01,140,0.0013530036874094264,2.2392614187738413e-05,True
0.01,141,0.002249957031281724,-8.471194943293625e-07,True
0.01,142,0.018159995979090127,2.3489780734650342e-05,True
0.01,143,0.004072393642548633,3.234791566149656e-05,True
0.01,144,-0.010777388282054545,-3.0943914177614107e-06,True
0.01,145,-0.013949946849450612,7.447175876446055e-06,True
0.01,146,-0.006424517437888966,-1.0471516746221946e-05,True
0.01,147,0.018700923475705622,1.62944380333388e-05,True
0.01,148,0.01608158438911289,1.8586518791382373e-05,True
0.01,149,-0.0018040054872301425,-1.0507366874600022e-05,True
0.01,150,0.010702573146492256,-1.2057865614025984e-05,True
0.01,151,0.015133825431057346,3.304264562044995e-06,True
0.01,152,-0.03969033950297529,-4.105927335041129e-05,True
0.01,153,-0.009332700109766279,-2.9058068678207427e-05,True
0.01,154,0.0037434031373528853,-1.2064212047739609e-05,True
0.01,155,-0.00034014731629739003,2.510556316892565e-06,True
0.01,156,-0.012110354838739568,-3.957562534306208e-06,True
0.01,157,0.0037700969192435707,-1.6298962851178656e-05,True
0.01,158,-0.0020871724882702836,-1.595096417899254e-05,True
0.01,159,-0.030042913402727578,-2.965359075064733e-05,True
0.01,160,0.003814715039492711,-3.056475038709476e-05,True
0.01,161,-0.0035130739955668844,9.167665370922451e-06,True
0.01,162,0.0070990695581869545,-8.908938690811025e-06,True
0.01,163,-0.007642144248581673,-1.2712417654409114e-05,True
0.01,164,0.015728080033373004,1.2198888005111874e-05,True
0.01,165,-0.00241057066572381,7.25356011034399e-06,True
0.01,166,-0.030756336935990447,-3.7254365050969074e-05,True
0.01,167,0.006263381315473993,1.652748930490444e-05,True
0.01,168,0.023925725274274612,2.9315911040307674e-05,True
0.01,169,-0.031013470930219,-2.2320354088480043e-05,True
0.01,170,-0.01770071735130685,-2.4766940248267116e-05,True
0.01,171,-0.011958720102974496,-2.583235080909005e-05,True
0.01,172,0.011612964030874195,-2.88004620185682e-06,True
0.01,173,-0.003392762961510698,5.537068151682117e-06,True
0.01,174,0.031929726141068926,2.1618393910117356e-05,True
0.01,175,0.020671895986399846,-2.8137063579659893e-06,True
0.01,176,0.0027564482433639625,2.326944805515485e-06,True
0.01,177,-0.0013526589059118521,-3.928018997384486e-05,True
0.01,178,-0.007724390775670997,6.498277373638561e-06,True
0.01,179,-0.01888325148373937,-1.8284068782105367e-07,True
0.01,180,-0.008222974969868346,-2.1259550501851604e-05,True
0.01,181,-0.0013084213729790406,-9.868407338853302e-06,True
0.01,182,-0.0083950691679604,-2.6830967230929287e-05,True
0.01,183,-0.006152790057768698,-3.319666554191594e-05,True
0.01,184,0.010657290830504706,9.037222799570394e-06,True
0.01,185,0.0354469052780324,5.2222044439146145e-05,True
0.01,186,-0.013722243210231966,1.8159283968796625e-05,True
0.01,187,0.022803535471588532,3.213998663618642e-05,True
0.01,188,0.008140230591081377,7.363114304402563e-06,True
0.01,189,0.003571423974960908,1.4756590433616379e-05,True
0.01,190,-0.00918231369519873,-1.3624364015325102e-05,True
0.01,191,-0.010202036609197052,5.2550506649609585e-06,True
0.01,192,-0.009986189793391276,-2.2612137966426457e-05,True
0.01,193,-0.0006908942089864922,-6.562142628428053e-06,True
0.01,194,-0.006701061797155461,4.96792900746626e-06,True
0.01,195,-0.003520439951419263,-1.4783111094943124e-05,True
0.01,196,0.008646524602241357,1.5808135681687208e-06,True
0.01,197,-0.0037213121888726164,-1.560039983457273e-05,True
0.01,198,-0.01954021247427562,-5.929320127676108e-06,True
0.01,199,0.02260193839510194,1.3630127132782319e-05,True
